PlayerID,Solo,Ast,Tot,TFL,tfl_yds,FF,FR,fr_yd,Int,int_yds,BrUp,Blkd,Sack,sack_yds,QH,Home Score,Away Score,Season,fr_yds,Year
013929,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,21.0,2013,0.0,2013
013930,27.0,18.0,45.0,8.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,6.0,350.0,434.0,34232,0.0,34232
013961,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,2013,0.0,2013
013963,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,95.0,8052,0.0,8052
014022,4.0,3.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,138.0,160.0,14094,0.0,14094
014026,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,2013,0.0,2013
014028,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,2013,0.0,2013
014056,18.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,251.0,321.0,26176,0.0,26176
014057,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,4026,0.0,4026
014109,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,2013,0.0,2013
014110,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,2013,0.0,2013
014120,27.0,14.0,41.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,34.0,4.0,234.0,307.0,24166,0.0,24166
014182,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,89.0,4028,0.0,4028
014186,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,2014,0.0,2014
014188,12.0,12.0,24.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,173.0,309.0,20140,0.0,20140
014196,49.0,29.0,78.0,0.0,0.0,1.0,1.0,3.0,3.0,76.0,6.0,0.0,0.0,0.0,0.0,196.0,309.0,22154,0.0,22154
014202,28.0,19.0,47.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,141.0,223.0,18126,0.0,18126
014208,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,2014,0.0,2014
014210,18.0,6.0,24.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,2.0,182.0,240.0,18126,0.0,18126
014213,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,54.0,4028,0.0,4028
014228,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2014,0.0,2014
014246,4.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,183.0,10070,0.0,10070
014248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,2014,0.0,2014
014252,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,2014,0.0,2014
014255,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,2014,0.0,2014
014257,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,2014,0.0,2014
014289,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,45.0,2014,0.0,2014
014365,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,2014,0.0,2014
014366,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,2014,0.0,2014
014388,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,2014,0.0,2014
014390,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,2014,0.0,2014
014391,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,2014,0.0,2014
014405,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,2014,0.0,2014
014406,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,31.0,2014,0.0,2014
014407,2.0,6.0,8.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,31.0,2014,0.0,2014
014408,70.0,26.0,96.0,3.0,17.0,0.0,1.0,0.0,9.0,140.0,6.0,0.0,1.0,14.0,0.0,741.0,554.0,44339,0.0,44339
014409,44.0,20.0,64.0,3.0,12.0,0.0,0.0,0.0,1.0,29.0,5.0,0.0,0.0,0.0,1.0,438.0,281.0,26194,0.0,26194
014410,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,2014,0.0,2014
014411,19.0,14.0,33.0,5.5,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,4.0,364.0,257.0,22164,0.0,22164
014412,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,2014,0.0,2014
014413,5.0,4.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,7.0,31.0,2014,0.0,2014
014414,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,2014,0.0,2014
014415,48.0,30.0,78.0,10.5,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,38.0,4.0,376.0,210.0,22164,0.0,22164
014416,28.0,16.0,44.0,10.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5,46.0,5.0,602.0,394.0,36274,0.0,36274
014417,35.0,20.0,55.0,10.5,35.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,26.0,5.0,644.0,526.0,38295,0.0,38295
014418,86.0,41.0,127.0,6.0,32.0,2.0,0.0,0.0,3.0,77.0,8.0,0.0,4.0,28.0,3.0,1013.0,782.0,60473,0.0,60473
014419,80.0,33.0,113.0,16.0,100.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,11.0,92.0,4.0,1021.0,763.0,60474,0.0,60474
014420,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,76.0,4029,0.0,4029
014421,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,2014,0.0,2014
014422,84.0,44.0,128.0,19.5,71.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0,26.0,5.0,1097.0,908.0,72577,0.0,72577
014424,12.0,7.0,19.0,4.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,125.0,132.0,10074,34.0,10074
014425,66.0,21.0,87.0,3.0,18.0,2.0,2.0,0.0,1.0,0.0,13.0,0.0,1.5,16.0,2.0,889.0,739.0,58463,13.0,58463
014426,74.0,30.0,104.0,22.5,95.0,1.0,1.0,0.0,1.0,10.0,5.0,0.0,10.0,65.0,3.0,926.0,749.0,58469,0.0,58469
014427,37.0,12.0,49.0,2.0,15.0,1.0,3.0,0.0,2.0,16.0,1.0,0.0,1.0,13.0,0.0,636.0,528.0,40325,0.0,40325
014428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,2015,0.0,2015
014429,36.0,17.0,53.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,1.0,656.0,442.0,38295,0.0,38295
014430,15.0,2.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,154.0,18135,0.0,18135
014432,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,12.0,4030,0.0,4030
014433,27.0,28.0,55.0,5.5,21.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.5,15.0,0.0,437.0,326.0,30247,38.0,30247
014434,12.0,10.0,22.0,2.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.0,1.0,268.0,101.0,14105,0.0,14105
014437,90.0,41.0,131.0,13.5,54.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,34.0,8.0,460.0,326.0,30247,26.0,30247
014439,14.0,7.0,21.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,1.0,296.0,126.0,14105,-8.0,14105
014442,12.0,7.0,19.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,81.0,10075,0.0,10075
014444,92.0,32.0,124.0,2.0,6.0,3.0,2.0,0.0,3.0,70.0,20.0,0.0,0.0,0.0,0.0,905.0,721.0,60487,0.0,60487
014445,58.0,9.0,67.0,13.0,55.0,1.0,2.0,0.0,2.0,37.0,0.0,0.0,4.0,31.0,0.0,659.0,515.0,42337,0.0,42337
014446,23.0,8.0,31.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,0.0,511.0,334.0,26203,0.0,26203
014451,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,28.0,2015,0.0,2015
014453,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,28.0,4030,0.0,4030
014454,67.0,10.0,77.0,3.0,7.0,2.0,0.0,0.0,3.0,14.0,12.0,0.0,0.0,0.0,0.0,836.0,629.0,50396,0.0,50396
014457,7.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,76.0,8061,0.0,8061
014459,44.0,26.0,70.0,10.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,32.0,2.0,771.0,634.0,50406,0.0,50406
014468,91.0,30.0,121.0,1.0,2.0,1.0,1.0,0.0,3.0,117.0,11.0,0.0,0.0,0.0,0.0,846.0,669.0,50398,0.0,50398
014486,59.0,27.0,86.0,5.5,14.0,2.0,1.0,0.0,2.0,2.0,9.0,0.0,1.0,4.0,2.0,753.0,684.0,48388,0.0,48388
014491,68.0,34.0,102.0,12.0,59.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,53.0,6.0,656.0,525.0,38298,0.0,38298
014493,7.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,101.0,8060,7.0,8060
014500,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,2015,0.0,2015
014509,55.0,38.0,93.0,3.5,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,3.0,0.0,599.0,456.0,36283,0.0,36283
014522,3.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,150.0,50.0,8060,0.0,8060
014523,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,27.0,4030,0.0,4030
014543,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,37.0,4030,0.0,4030
014548,85.0,21.0,106.0,11.5,55.0,4.0,3.0,0.0,9.0,156.0,14.0,0.0,2.5,23.0,0.0,768.0,636.0,52423,4.0,52423
014566,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,167.0,12094,0.0,12094
014567,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,23.0,9.0,2015,0.0,2015
014570,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,2015,0.0,2015
014589,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2015,0.0,2015
014591,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,47.0,4031,0.0,4031
014618,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,20.0,2015,0.0,2015
014660,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,2015,0.0,2015
014664,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,79.0,4031,0.0,4031
014681,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,2015,0.0,2015
014699,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,254.0,179.0,12096,0.0,12096
014702,63.0,14.0,77.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,671.0,609.0,44364,0.0,44364
014703,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,47.0,2016,0.0,2016
014711,17.0,11.0,28.0,4.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,17.0,2.0,397.0,332.0,24193,0.0,24193
014719,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7.0,2016,0.0,2016
014722,17.0,6.0,23.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,248.0,177.0,14112,0.0,14112
014723,3.0,2.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,183.0,150.0,12096,0.0,12096
014724,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,52.0,4032,0.0,4032
014733,4.0,4.0,8.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,84.0,8064,0.0,8064
014744,42.0,28.0,70.0,12.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,40.0,2.0,665.0,625.0,46381,0.0,46381
014751,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,43.0,2016,0.0,2016
014753,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,43.0,2016,0.0,2016
014800,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,40.0,2016,0.0,2016
014801,6.0,5.0,11.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0,215.0,152.0,14117,0.0,14117
014835,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,2016,0.0,2016
014843,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,2016,0.0,2016
014896,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,58.0,4033,0.0,4033
014917,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,2016,0.0,2016
014937,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,2016,0.0,2016
014938,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,2016,0.0,2016
014982,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,51.0,4034,0.0,4034
014987,6.0,4.0,10.0,1.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.0,2.0,156.0,184.0,14119,0.0,14119
014990,11.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,135.0,10085,0.0,10085
014993,19.0,7.0,26.0,7.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,3.0,308.0,301.0,24204,0.0,24204
015014,38.0,22.0,60.0,6.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,4.0,259.0,231.0,20170,0.0,20170
015021,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,40.0,6051,0.0,6051
015022,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,2017,0.0,2017
015050,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,2017,0.0,2017
015082,4.0,2.0,6.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,64.0,107.0,8068,0.0,8068
015121,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,66.0,4034,0.0,4034
015142,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,2017,0.0,2017
015152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,34.0,4034,0.0,4034
015190,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,2017,0.0,2017
015193,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,2017,0.0,2017
015227,4.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,197.0,12108,0.0,12109
015228,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,53.0,4036,0.0,4036
015229,25.0,18.0,43.0,14.0,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,23.0,2.0,666.0,581.0,42390,0.0,42391
015230,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,29.0,2018,0.0,2018
015231,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,187.0,10092,0.0,10092
015232,22.0,9.0,31.0,7.5,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5,21.0,6.0,405.0,343.0,26234,0.0,26234
015233,55.0,25.0,80.0,13.0,43.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,4.0,29.0,2.0,709.0,598.0,42387,0.0,42388
015234,58.0,32.0,90.0,16.5,57.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.5,36.0,8.0,409.0,347.0,26234,0.0,26235
015235,89.0,31.0,120.0,7.0,16.0,0.0,0.0,0.0,4.0,33.0,5.0,1.0,2.0,5.0,0.0,698.0,569.0,44405,0.0,44405
015236,13.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,340.0,343.0,20187,0.0,20187
015237,35.0,7.0,42.0,4.0,6.0,1.0,1.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,319.0,273.0,22198,0.0,22199
015238,112.0,44.0,156.0,10.0,33.0,1.0,3.0,0.0,4.0,39.0,5.0,0.0,1.0,7.0,1.0,699.0,624.0,44408,0.0,44409
015239,57.0,20.0,77.0,5.5,20.0,2.0,0.0,0.0,1.0,22.0,3.0,0.0,0.5,3.0,1.0,426.0,371.0,28252,0.0,28253
015240,37.0,24.0,61.0,6.0,26.0,1.0,0.0,0.0,1.0,65.0,2.0,0.0,1.5,7.0,3.0,568.0,491.0,38350,0.0,38351
015241,56.0,31.0,87.0,8.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,2.0,426.0,371.0,28252,0.0,28253
015242,41.0,23.0,64.0,10.5,29.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,13.0,5.0,679.0,572.0,42391,0.0,42392
015243,26.0,13.0,39.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,364.0,299.0,24216,0.0,24217
015244,49.0,18.0,67.0,4.5,16.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,1.0,9.0,1.0,426.0,371.0,28252,0.0,28253
015245,32.0,13.0,45.0,18.0,78.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,9.5,58.0,5.0,426.0,371.0,28252,6.0,28253
015246,13.0,3.0,16.0,2.0,9.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,2.0,440.0,344.0,26243,0.0,26243
015252,25.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0,419.0,357.0,24226,0.0,24226
015262,26.0,8.0,34.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,408.0,391.0,26237,0.0,26238
015265,47.0,11.0,58.0,4.0,15.0,0.0,1.0,0.0,2.0,10.0,2.0,0.0,1.0,8.0,0.0,537.0,445.0,32296,0.0,32296
015271,75.0,35.0,110.0,14.5,64.0,2.0,0.0,0.0,2.0,24.0,1.0,1.0,6.0,45.0,9.0,626.0,555.0,40373,0.0,40374
015274,33.0,9.0,42.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,473.0,450.0,30279,0.0,30279
015289,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,16.0,2018,0.0,2018
015299,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,58.0,4036,0.0,4036
015317,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,2018,0.0,2018
015320,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,2018,0.0,2018
015367,7.0,6.0,13.0,2.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,378.0,271.0,20189,0.0,20189
015368,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,72.0,4037,4.0,4037
015369,20.0,8.0,28.0,4.5,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,415.0,371.0,24226,0.0,24227
015370,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,42.0,2018,0.0,2018
015388,22.0,10.0,32.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,336.0,298.0,22207,0.0,22208
015389,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,116.0,8074,0.0,8074
015390,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,41.0,2018,0.0,2018
015415,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,44.0,4037,0.0,4037
015417,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,2018,0.0,2018
015434,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,2018,0.0,2018
015479,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,189.0,12114,0.0,12114
015480,29.0,6.0,35.0,3.5,5.0,1.0,1.0,0.0,3.0,15.0,3.0,0.0,0.0,0.0,1.0,362.0,322.0,22209,0.0,22209
015481,27.0,12.0,39.0,3.5,22.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,20.0,3.0,327.0,298.0,20190,0.0,20190
015482,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,148.0,101.0,8076,0.0,8076
015483,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14.0,2019,0.0,2019
015487,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,62.0,4038,0.0,4038
015488,4.0,5.0,9.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,253.0,210.0,14133,11.0,14133
015490,10.0,0.0,10.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,13.0,0.0,144.0,86.0,6057,0.0,6057
