Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season
TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,texas_houston_10_21_2023,https://texassports.com/sports/football/stats/2023/houston/boxscore/15534,2023-10-21,houston,texas,24.0,31.0,Win,2023
"Worthy,Xavier",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,92.0,1.0,42.0,texas_houston_10_21_2023,https://texassports.com/sports/football/stats/2023/houston/boxscore/15534,2023-10-21,houston,texas,24.0,31.0,Win,2023
"Sanders,Ja'Tavion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,23.0,texas_houston_10_21_2023,https://texassports.com/sports/football/stats/2023/houston/boxscore/15534,2023-10-21,houston,texas,24.0,31.0,Win,2023
"Mitchell,Adonai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,14.0,texas_houston_10_21_2023,https://texassports.com/sports/football/stats/2023/houston/boxscore/15534,2023-10-21,houston,texas,24.0,31.0,Win,2023
"Helm,Gunnar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,7.0,texas_houston_10_21_2023,https://texassports.com/sports/football/stats/2023/houston/boxscore/15534,2023-10-21,houston,texas,24.0,31.0,Win,2023
"Whittington,Jordan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,7.0,texas_houston_10_21_2023,https://texassports.com/sports/football/stats/2023/houston/boxscore/15534,2023-10-21,houston,texas,24.0,31.0,Win,2023
"Auburn,Bert",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,texas_houston_10_21_2023,https://texassports.com/sports/football/stats/2023/houston/boxscore/15534,2023-10-21,houston,texas,24.0,31.0,Win,2023
"Murphy,Maalik",16.0,25.0,1.0,170.0,2.0,30.0,1.0,1.0,0.0,18.0,-18.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,byu_texas_10_28_2023,https://texassports.com/sports/football/stats/2023/byu/boxscore/15535,2023-10-28,texas,byu,35.0,6.0,Win,2023
Totals,16.0,25.0,1.0,170.0,2.0,30.0,1.0,35.0,208.0,24.0,184.0,2.0,38.0,5.3,16.0,170.0,2.0,30.0,byu_texas_10_28_2023,https://texassports.com/sports/football/stats/2023/byu/boxscore/15535,2023-10-28,texas,byu,35.0,6.0,Win,2023
"Brooks,Jonathon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,99.0,1.0,98.0,1.0,38.0,6.1,4.0,40.0,0.0,17.0,byu_texas_10_28_2023,https://texassports.com/sports/football/stats/2023/byu/boxscore/15535,2023-10-28,texas,byu,35.0,6.0,Win,2023
"Blue,Jaydon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,2.0,44.0,1.0,34.0,11.0,0.0,0.0,0.0,0.0,byu_texas_10_28_2023,https://texassports.com/sports/football/stats/2023/byu/boxscore/15535,2023-10-28,texas,byu,35.0,6.0,Win,2023
"Robinson,Keilan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,23.0,0.0,23.0,23.0,1.0,7.0,0.0,7.0,byu_texas_10_28_2023,https://texassports.com/sports/football/stats/2023/byu/boxscore/15535,2023-10-28,texas,byu,35.0,6.0,Win,2023
"Baxter,CJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,3.0,22.0,0.0,8.0,2.4,0.0,0.0,0.0,0.0,byu_texas_10_28_2023,https://texassports.com/sports/football/stats/2023/byu/boxscore/15535,2023-10-28,texas,byu,35.0,6.0,Win,2023
"Red,Savion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,15.0,0.0,6.0,3.8,0.0,0.0,0.0,0.0,byu_texas_10_28_2023,https://texassports.com/sports/football/stats/2023/byu/boxscore/15535,2023-10-28,texas,byu,35.0,6.0,Win,2023
"Mitchell,Adonai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,2.0,30.0,byu_texas_10_28_2023,https://texassports.com/sports/football/stats/2023/byu/boxscore/15535,2023-10-28,texas,byu,35.0,6.0,Win,2023
"Sanders,Ja'Tavion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,0.0,20.0,byu_texas_10_28_2023,https://texassports.com/sports/football/stats/2023/byu/boxscore/15535,2023-10-28,texas,byu,35.0,6.0,Win,2023
"Worthy,Xavier",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,14.0,byu_texas_10_28_2023,https://texassports.com/sports/football/stats/2023/byu/boxscore/15535,2023-10-28,texas,byu,35.0,6.0,Win,2023
"Murphy,Maalik",19.0,37.0,2.0,248.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
Totals,19.0,37.0,2.0,248.0,1.0,47.0,0.0,37.0,243.0,13.0,230.0,2.0,54.0,6.2,19.0,248.0,1.0,47.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Brooks,Jonathon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,116.0,4.0,112.0,1.0,27.0,5.1,0.0,0.0,0.0,0.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Baxter,CJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,92.0,2.0,90.0,1.0,54.0,9.0,0.0,0.0,0.0,0.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Worthy,Xavier",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,0.0,16.0,16.0,5.0,48.0,0.0,24.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Blue,Jaydon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,11.0,0.0,8.0,5.5,0.0,0.0,0.0,0.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Robinson,Keilan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Red,Savion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-7.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Mitchell,Adonai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,149.0,1.0,47.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Whittington,Jordan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,19.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Sanders,Ja'Tavion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,16.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Cook II,Johntay",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,kansasst._texas_11_4_2023,https://texassports.com/sports/football/stats/2023/kansas-state/boxscore/15536,2023-11-04,texas,kansas st.,33.0,30.0,Win,2023
"Ewers,Quinn",22.0,33.0,1.0,317.0,1.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_11_11_2023,https://texassports.com/sports/football/stats/2023/tcu/boxscore/15537,2023-11-11,tcu,texas,26.0,29.0,Win,2023
Totals,22.0,33.0,1.0,317.0,1.0,73.0,0.0,41.0,166.0,1.0,165.0,2.0,22.0,4.0,22.0,317.0,1.0,73.0,texas_tcu_11_11_2023,https://texassports.com/sports/football/stats/2023/tcu/boxscore/15537,2023-11-11,tcu,texas,26.0,29.0,Win,2023
"Brooks,Jonathon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,104.0,0.0,104.0,2.0,22.0,5.0,3.0,74.0,0.0,73.0,texas_tcu_11_11_2023,https://texassports.com/sports/football/stats/2023/tcu/boxscore/15537,2023-11-11,tcu,texas,26.0,29.0,Win,2023
"Baxter,CJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,62.0,1.0,61.0,0.0,9.0,3.4,1.0,1.0,0.0,1.0,texas_tcu_11_11_2023,https://texassports.com/sports/football/stats/2023/tcu/boxscore/15537,2023-11-11,tcu,texas,26.0,29.0,Win,2023
"Red,Savion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_11_11_2023,https://texassports.com/sports/football/stats/2023/tcu/boxscore/15537,2023-11-11,tcu,texas,26.0,29.0,Win,2023
"Worthy,Xavier",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,137.0,0.0,45.0,texas_tcu_11_11_2023,https://texassports.com/sports/football/stats/2023/tcu/boxscore/15537,2023-11-11,tcu,texas,26.0,29.0,Win,2023
"Mitchell,Adonai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,1.0,35.0,texas_tcu_11_11_2023,https://texassports.com/sports/football/stats/2023/tcu/boxscore/15537,2023-11-11,tcu,texas,26.0,29.0,Win,2023
"Sanders,Ja'Tavion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,19.0,texas_tcu_11_11_2023,https://texassports.com/sports/football/stats/2023/tcu/boxscore/15537,2023-11-11,tcu,texas,26.0,29.0,Win,2023
"Whittington,Jordan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_11_11_2023,https://texassports.com/sports/football/stats/2023/tcu/boxscore/15537,2023-11-11,tcu,texas,26.0,29.0,Win,2023
"Cook II,Johntay",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,texas_tcu_11_11_2023,https://texassports.com/sports/football/stats/2023/tcu/boxscore/15537,2023-11-11,tcu,texas,26.0,29.0,Win,2023
"Ewers,Quinn",23.0,33.0,0.0,281.0,2.0,31.0,4.0,4.0,0.0,25.0,-25.0,0.0,0.0,-6.3,0.0,0.0,0.0,0.0,#7texas_iowastate_11_18_2023,https://texassports.com/sports/football/stats/2023/iowa-state/boxscore/15538,2023-11-18,iowa state,#7 texas,16.0,26.0,Tie,2023
Totals,23.0,33.0,0.0,281.0,2.0,31.0,4.0,34.0,152.0,29.0,123.0,0.0,21.0,3.6,23.0,281.0,2.0,31.0,#7texas_iowastate_11_18_2023,https://texassports.com/sports/football/stats/2023/iowa-state/boxscore/15538,2023-11-18,iowa state,#7 texas,16.0,26.0,Tie,2023
"Baxter,CJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,117.0,0.0,117.0,0.0,21.0,5.9,5.0,13.0,0.0,8.0,#7texas_iowastate_11_18_2023,https://texassports.com/sports/football/stats/2023/iowa-state/boxscore/15538,2023-11-18,iowa state,#7 texas,16.0,26.0,Tie,2023
"Blue,Jaydon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,1.0,18.0,0.0,7.0,2.6,4.0,31.0,0.0,12.0,#7texas_iowastate_11_18_2023,https://texassports.com/sports/football/stats/2023/iowa-state/boxscore/15538,2023-11-18,iowa state,#7 texas,16.0,26.0,Tie,2023
"Worthy,Xavier",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,0.0,16.0,16.0,4.0,77.0,0.0,30.0,#7texas_iowastate_11_18_2023,https://texassports.com/sports/football/stats/2023/iowa-state/boxscore/15538,2023-11-18,iowa state,#7 texas,16.0,26.0,Tie,2023
TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,-3.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,#7texas_iowastate_11_18_2023,https://texassports.com/sports/football/stats/2023/iowa-state/boxscore/15538,2023-11-18,iowa state,#7 texas,16.0,26.0,Tie,2023
"Whittington,Jordan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,1.0,30.0,#7texas_iowastate_11_18_2023,https://texassports.com/sports/football/stats/2023/iowa-state/boxscore/15538,2023-11-18,iowa state,#7 texas,16.0,26.0,Tie,2023
"Helm,Gunnar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,1.0,31.0,#7texas_iowastate_11_18_2023,https://texassports.com/sports/football/stats/2023/iowa-state/boxscore/15538,2023-11-18,iowa state,#7 texas,16.0,26.0,Tie,2023
"Sanders,Ja'Tavion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,17.0,#7texas_iowastate_11_18_2023,https://texassports.com/sports/football/stats/2023/iowa-state/boxscore/15538,2023-11-18,iowa state,#7 texas,16.0,26.0,Tie,2023
"Mitchell,Adonai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,13.0,#7texas_iowastate_11_18_2023,https://texassports.com/sports/football/stats/2023/iowa-state/boxscore/15538,2023-11-18,iowa state,#7 texas,16.0,26.0,Tie,2023
"Ewers,Quinn",17.0,26.0,1.0,196.0,1.0,23.0,3.0,4.0,0.0,13.0,-13.0,0.0,0.0,-3.3,0.0,0.0,0.0,0.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Manning,Arch",2.0,5.0,0.0,30.0,0.0,17.0,0.0,3.0,17.0,10.0,7.0,0.0,12.0,2.3,0.0,0.0,0.0,0.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Worthy,Xavier",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,1.0,19.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
Totals,19.0,32.0,1.0,226.0,1.0,23.0,3.0,43.0,325.0,23.0,302.0,3.0,69.0,7.0,19.0,226.0,1.0,23.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Blue,Jaydon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,121.0,0.0,121.0,1.0,69.0,12.1,2.0,14.0,0.0,9.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Red,Savion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,72.0,0.0,72.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Wisner,Quintrevion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.0,60.0,1.0,21.0,8.6,0.0,0.0,0.0,0.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Baxter,CJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,0.0,45.0,0.0,13.0,5.0,1.0,8.0,0.0,8.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Robinson,Keilan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Sanders,Ja'Tavion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,23.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Whittington,Jordan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,12.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Mitchell,Adonai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,20.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Cook II,Johntay",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,17.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Cain,Casey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Helm,Gunnar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Moore Jr.,DeAndre",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texastech_texas_11_24_2023,https://texassports.com/sports/football/stats/2023/texas-tech/boxscore/15539,2023-11-24,texas,texas tech,57.0,7.0,Win,2023
"Ewers,Quinn",35.0,46.0,1.0,452.0,4.0,62.0,1.0,3.0,13.0,7.0,6.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Murphy,Maalik",1.0,1.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
Totals,36.0,47.0,1.0,464.0,4.0,62.0,1.0,40.0,211.0,13.0,198.0,3.0,57.0,5.0,36.0,464.0,4.0,62.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Robinson,Keilan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,75.0,2.0,57.0,18.8,2.0,20.0,0.0,16.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Baxter,CJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,44.0,1.0,43.0,1.0,14.0,3.3,4.0,33.0,0.0,17.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Blue,Jaydon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,3.0,33.0,0.0,12.0,3.3,3.0,38.0,1.0,15.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Red,Savion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,1.0,19.0,0.0,8.0,3.8,0.0,0.0,0.0,0.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Sanders,Ja'Tavion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,0.0,12.0,12.0,8.0,105.0,1.0,26.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Wisner,Quintrevion",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,0.0,11.0,3.7,0.0,0.0,0.0,0.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Mitchell,Adonai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,109.0,1.0,62.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Worthy,Xavier",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,86.0,0.0,54.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Whittington,Jordan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,0.0,20.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Cook II,Johntay",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Helm,Gunnar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Sweat,T'Vondre",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,oklahomast._texas_12_2_2023,https://texassports.com/sports/football/stats/2023/oklahoma-state/boxscore/16067,2023-12-02,texas,oklahoma st.,49.0,21.0,Win,2023
"Ewers,Quinn",24.0,43.0,0.0,318.0,1.0,41.0,2.0,8.0,63.0,9.0,54.0,0.0,21.0,6.8,0.0,0.0,0.0,0.0,texas_washington_1_1_2024,https://texassports.com/sports/football/stats/2023/washington/boxscore/16073,2024-01-01,washington,texas,37.0,31.0,Loss,2023
Totals,24.0,43.0,0.0,318.0,1.0,41.0,2.0,28.0,190.0,10.0,180.0,3.0,21.0,6.4,24.0,318.0,1.0,41.0,texas_washington_1_1_2024,https://texassports.com/sports/football/stats/2023/washington/boxscore/16073,2024-01-01,washington,texas,37.0,31.0,Loss,2023
"Baxter,CJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,64.0,0.0,64.0,1.0,16.0,7.1,2.0,39.0,0.0,31.0,texas_washington_1_1_2024,https://texassports.com/sports/football/stats/2023/washington/boxscore/16073,2024-01-01,washington,texas,37.0,31.0,Loss,2023
"Blue,Jaydon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,60.0,1.0,59.0,1.0,16.0,6.6,4.0,45.0,0.0,19.0,texas_washington_1_1_2024,https://texassports.com/sports/football/stats/2023/washington/boxscore/16073,2024-01-01,washington,texas,37.0,31.0,Loss,2023
"Whittington,Jordan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,70.0,0.0,41.0,texas_washington_1_1_2024,https://texassports.com/sports/football/stats/2023/washington/boxscore/16073,2024-01-01,washington,texas,37.0,31.0,Loss,2023
