Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season
"Whittaker, Foswhitt",0,0,0,0,0,0,0,4,38,0,38,1,14,9.5,0.0,0.0,0.0,0.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Berryhill, Jamison",0,0,0,0,0,0,0,8,39,2,37,0,18,4.6,0.0,0.0,0.0,0.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Newton, Tre'",0,0,0,0,0,0,0,9,29,4,25,1,7,2.8,1.0,3.0,0.0,3.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Johnson, Cody",0,0,0,0,0,0,0,1,18,0,18,1,18,18.0,0.0,0.0,0.0,0.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Chiles, John",0,0,0,0,0,0,0,3,4,7,-3,0,3,-1.0,4.0,41.0,0.0,27.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Shipley, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,122.0,1.0,23.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Buckner, Dan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,71.0,2.0,36.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Goodwin, Marquise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,36.0,0.0,16.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,30.0,0.0,9.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,32.0,0.0,12.0,utep_texas_9_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut4.html,2009-09-26,texas,utep,64.0,7.0,Win,2009
"McCoy, Colt",32,39,1,265,1,39,2,6,12,15,-3,0,9,-0.5,0.0,0.0,0.0,0.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"Gilbert, Garrett",1,1,0,2,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
Total,33,40,1,267,1,39,2,25,62,16,46,1,12,1.8,33.0,267.0,1.0,39.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"Johnson, Cody",0,0,0,0,0,0,0,9,20,0,20,0,5,2.2,0.0,0.0,0.0,0.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"McGee, Vondrell",0,0,0,0,0,0,0,7,15,1,14,0,5,2.0,4.0,23.0,0.0,12.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"Whittaker, Foswhitt",0,0,0,0,0,0,0,1,12,0,12,1,12,12.0,2.0,3.0,0.0,5.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"Chiles, John",0,0,0,0,0,0,0,2,3,0,3,0,3,1.5,5.0,21.0,0.0,8.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"Shipley, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,147.0,1.0,39.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"Buckner, Dan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,39.0,0.0,14.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,25.0,0.0,11.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"Goodwin, Marquise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.0,7.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"Hales, DeSean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,2.0,colorado_texas_10_10_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut5.html,2009-10-10,texas,colorado,38.0,14.0,Win,2009
"McCoy, Colt",21,39,1,127,1,14,4,14,65,32,33,0,23,2.4,0.0,0.0,0.0,0.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
TEAM,0,1,0,0,0,0,0,1,0,1,-1,0,0,-1.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
Total,21,40,1,127,1,14,4,40,189,47,142,0,23,3.5,21.0,127.0,1.0,14.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"Whittaker, Foswhitt",0,0,0,0,0,0,0,18,85,14,71,0,23,3.9,4.0,21.0,0.0,12.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"Johnson, Cody",0,0,0,0,0,0,0,5,31,0,31,0,14,6.2,1.0,6.0,0.0,6.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"Monroe, D.J.",0,0,0,0,0,0,0,1,6,0,6,0,6,6.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"McGee, Vondrell",0,0,0,0,0,0,0,1,2,0,2,0,2,2.0,0.0,0.0,0.0,0.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"Goodwin, Marquise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,36.0,1.0,14.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"Shipley, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,22.0,0.0,9.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,11.0,0.0,4.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"Smith, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,19.0,0.0,12.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,1.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,0.0,11.0,oklahoma_texas_10_17_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut6.html,2009-10-17,texas,oklahoma,16.0,13.0,Win,2009
"McCoy, Colt",26,31,1,269,3,34,2,11,26,13,13,0,9,1.2,0.0,0.0,0.0,0.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Gilbert, Garrett",0,3,0,0,0,0,1,3,1,3,-2,0,1,-0.7,0.0,0.0,0.0,0.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
Total,26,34,1,269,3,34,3,43,150,19,131,1,12,3.0,26.0,269.0,3.0,34.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Whittaker, Foswhitt",0,0,0,0,0,0,0,9,36,0,36,1,11,4.0,3.0,18.0,0.0,17.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Johnson, Cody",0,0,0,0,0,0,0,7,28,0,28,0,8,4.0,0.0,0.0,0.0,0.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Monroe, D.J.",0,0,0,0,0,0,0,2,18,0,18,0,12,9.0,0.0,0.0,0.0,0.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Hills, Jeremy",0,0,0,0,0,0,0,6,19,2,17,0,6,2.8,0.0,0.0,0.0,0.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"McGee, Vondrell",0,0,0,0,0,0,0,3,16,1,15,0,11,5.0,0.0,0.0,0.0,0.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Newton, Tre'",0,0,0,0,0,0,0,1,3,0,3,0,3,3.0,0.0,0.0,0.0,0.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Cobb, Antwan",0,0,0,0,0,0,0,1,3,0,3,0,3,3.0,0.0,0.0,0.0,0.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Shipley, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,108.0,2.0,31.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,53.0,0.0,17.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Goodwin, Marquise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,24.0,0.0,10.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,45.0,1.0,34.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,11.0,0.0,7.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Buckner, Dan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,1.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"Smith, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,0.0,9.0,texas_missouri_10_24_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut7.html,2009-10-24,missouri,texas,7.0,41.0,Win,2009
"McCoy, Colt",16,21,0,171,1,44,2,11,48,14,34,0,19,3.1,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Gilbert, Garrett",1,2,0,5,0,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
TEAM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
Total,17,24,0,176,1,44,2,32,118,19,99,2,19,3.1,17.0,176.0,1.0,44.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Johnson, Cody",0,0,0,0,0,0,0,9,31,0,31,2,7,3.4,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Whittaker, Foswhitt",0,0,0,0,0,0,0,6,18,3,15,0,6,2.5,1.0,-4.0,0.0,0.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Newton, Tre'",0,0,0,0,0,0,0,5,14,2,12,0,6,2.4,0.0,0.0,0.0,0.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Goodwin, Marquise",0,0,0,0,0,0,0,1,7,0,7,0,7,7.0,2.0,10.0,0.0,11.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Shipley, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,64.0,0.0,16.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,20.0,0.0,11.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,55.0,1.0,44.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,16.0,0.0,16.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Buckner, Dan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,0.0,10.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"Smith, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,texas_oklahomastate_10_31_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut8.html,2009-10-31,oklahoma state,texas,14.0,41.0,Win,2009
"McCoy, Colt",33,42,1,470,2,88,2,8,22,9,13,0,8,1.6,0.0,0.0,0.0,0.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
Total,33,42,1,470,2,88,2,25,93,26,67,3,20,2.7,33.0,470.0,2.0,88.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Johnson, Cody",0,0,0,0,0,0,0,10,48,4,44,2,20,4.4,2.0,10.0,0.0,14.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Newton, Tre'",0,0,0,0,0,0,0,1,6,0,6,0,6,6.0,0.0,0.0,0.0,0.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Whittaker, Foswhitt",0,0,0,0,0,0,0,5,16,13,3,1,8,0.6,2.0,11.0,0.0,6.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Monroe, D.J.",0,0,0,0,0,0,0,1,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Shipley, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,273.0,1.0,88.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,67.0,0.0,19.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40.0,1.0,14.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,40.0,0.0,18.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Goodwin, Marquise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,10.0,0.0,6.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Smith, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,0.0,12.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"Buckner, Dan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.0,7.0,ucf_texas_11_7_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut9.html,2009-11-07,texas,ucf,35.0,3.0,Win,2009
"McCoy, Colt",23,34,0,181,2,22,0,3,13,0,13,0,7,4.3,0.0,0.0,0.0,0.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
"Gilbert, Garrett",2,5,0,6,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
TEAM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
Total,25,40,0,187,2,22,0,35,232,8,224,3,45,6.4,25.0,187.0,2.0,22.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
"Johnson, Cody",0,0,0,0,0,0,0,19,109,0,109,2,16,5.7,3.0,19.0,0.0,10.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
"Newton, Tre'",0,0,0,0,0,0,0,7,82,2,80,1,45,11.4,1.0,6.0,0.0,6.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
"Whittaker, Foswhitt",0,0,0,0,0,0,0,2,15,3,12,0,15,6.0,0.0,0.0,0.0,0.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
"McGee, Vondrell",0,0,0,0,0,0,0,4,13,3,10,0,8,2.5,0.0,0.0,0.0,0.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
"Shipley, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,46.0,2.0,21.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,43.0,0.0,15.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
"Buckner, Dan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,48.0,0.0,22.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25.0,0.0,8.0,texas_baylor_11_14_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut10.html,2009-11-14,baylor,texas,14.0,47.0,Win,2009
"McCoy, Colt",24,40,0,304,4,47,2,18,190,15,175,1,65,9.7,0.0,0.0,0.0,0.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
Total,24,40,0,304,4,47,2,39,313,20,293,2,65,7.5,24.0,304.0,4.0,47.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
"Newton, Tre'",0,0,0,0,0,0,0,16,109,2,107,1,21,6.7,0.0,0.0,0.0,0.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
"Whittaker, Foswhitt",0,0,0,0,0,0,0,2,10,0,10,0,6,5.0,1.0,2.0,0.0,2.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
"Tucker, Justin",0,0,0,0,0,0,0,1,4,0,4,0,4,4.0,0.0,0.0,0.0,0.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
"Johnson, Cody",0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
TEAM,0,0,0,0,0,0,0,1,0,3,-3,0,0,-3.0,0.0,0.0,0.0,0.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,132.0,0.0,45.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
"Shipley, Jordan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,88.0,2.0,22.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,63.0,2.0,47.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
"Buckner, Dan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,19.0,0.0,12.0,texas_texasam_11_26_2009,http://stats.texassports.com/sports/m-footbl/2009-2010/ut12.html,2009-11-26,texas am,texas,39.0,49.0,Win,2009
"Gilbert, Garret",15,40,4,186,2,44,1,5,8,14,-6,0,5,-1.2,0.0,0.0,0.0,0.0,texas_alabama_1_7_2010,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2010-01-07,alabama,texas,37.0,21.0,Loss,2009
"McCoy, Colt",2,2,0,9,0,5,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,texas_alabama_1_7_2010,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2010-01-07,alabama,texas,37.0,21.0,Loss,2009
Total,17,42,4,195,2,44,1,28,105,24,81,0,28,2.9,17.0,195.0,2.0,44.0,texas_alabama_1_7_2010,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2010-01-07,alabama,texas,37.0,21.0,Loss,2009
"Newton, Tre'",0,0,0,0,0,0,0,14,44,5,39,0,16,2.8,2.0,2.0,0.0,6.0,texas_alabama_1_7_2010,http://stats.texassports.com/sports/m-footbl/2009-2010/utbama.html,2010-01-07,alabama,texas,37.0,21.0,Loss,2009
